"alpha","beta","N.tot","S.frac","sigma","cv.abund","S.tot","alpha.const","slope.P","slope.E","slope.S1","mean.P.minus","mean.log.abund","E.happened","type"
0.01,0.4,1000,0.1,0.01,0.1,100,TRUE,NA,NA,0.924230019292597,0.0252543233767139,2.24685606248977,FALSE,"Positive DD"
0.1,0.4,1000,0.1,0.01,0.1,100,TRUE,-0.0106846539097251,0.410961607199248,0.882583952428536,0.220828399147051,2.22959652661379,TRUE,"Positive DD"
0.3,0.4,1000,0.1,0.01,0.1,100,TRUE,-0.0372941333536868,-0.0838857089527011,0.881148444200579,0.515245013975053,2.24005408183783,TRUE,"Positive DD"
0.5,0.4,1000,0.1,0.01,0.1,100,TRUE,-0.0613520646629639,0.55563871043568,0.894135082546933,0.707348564495226,2.25311141358712,TRUE,"Positive DD"
0.7,0.4,1000,0.1,0.01,0.1,100,TRUE,-0.0591287997088034,0.721385100234284,0.889982776574363,0.8515777883225,2.22891678755549,TRUE,"Positive DD"
0.9,0.4,1000,0.1,0.01,0.1,100,TRUE,-0.0327125769914178,0.85506834720218,0.900970310743888,0.956248282159362,2.22970045423885,TRUE,"Positive DD"
0.99,0.4,1000,0.1,0.01,0.1,100,TRUE,-0.00433851054650959,0.903927735392373,0.907911023709294,0.995768960277147,2.25298347317723,TRUE,"Positive DD"
0.01,1,1000,0.1,0.01,0.1,100,TRUE,-0.0146085610981052,0.537492050113566,0.884644794350298,0.398208656509148,2.24432534363577,TRUE,"Positive DD"
0.1,1,1000,0.1,0.01,0.1,100,TRUE,-0.058276226216472,0.674771327016191,0.876263064523735,0.819336835042474,2.22611818815992,TRUE,"Positive DD"
0.3,1,1000,0.1,0.01,0.1,100,TRUE,-0.0420054251760279,0.832211391706948,0.903091548555531,0.937463102229568,2.23253551424871,TRUE,"Positive DD"
0.5,1,1000,0.1,0.01,0.1,100,TRUE,-0.0225184627356233,0.876584141661938,0.904426062369481,0.969025620938913,2.23217483649208,TRUE,"Positive DD"
0.7,1,1000,0.1,0.01,0.1,100,TRUE,-0.0109932527659745,0.91148280492503,0.920404720115837,0.986813779527776,2.24694752857453,TRUE,"Positive DD"
0.9,1,1000,0.1,0.01,0.1,100,TRUE,-0.00310887000507534,0.89213854013512,0.894837332554384,0.99649452815066,2.24967828724105,TRUE,"Positive DD"
0.99,1,1000,0.1,0.01,0.1,100,TRUE,0,0.888841316197249,0.888841316197249,0.999686878774966,2.25954419297144,TRUE,"Positive DD"
0.01,4,1000,0.1,0.01,0.1,100,TRUE,-0.0305759572141982,0.850878640781603,0.893136323466408,0.90867476729498,2.24602071341726,TRUE,"Positive DD"
0.1,4,1000,0.1,0.01,0.1,100,TRUE,-0.0122294699561604,0.879843252096935,0.893064718401981,0.983235103980028,2.24193943740815,TRUE,"Positive DD"
0.3,4,1000,0.1,0.01,0.1,100,TRUE,-0.00371258008493095,0.874806229398647,0.878551312846353,0.995973739533156,2.25480532533234,TRUE,"Positive DD"
0.5,4,1000,0.1,0.01,0.1,100,TRUE,-0.00216214014269225,0.887024622909122,0.888946242505584,0.997653922773292,2.23502118407692,TRUE,"Positive DD"
0.7,4,1000,0.1,0.01,0.1,100,TRUE,-0.00198884247863362,0.868542923000054,0.870646225202733,0.999028304418159,2.23876506437589,TRUE,"Positive DD"
0.9,4,1000,0.1,0.01,0.1,100,TRUE,0,0.901138670577404,0.901138670577404,0.999752796334687,2.2452740656349,TRUE,"Positive DD"
0.99,4,1000,0.1,0.01,0.1,100,TRUE,0,0.888784079329408,0.888784079329408,0.999971410355328,2.22776960362722,TRUE,"Positive DD"
0.01,-4,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.934299115716214,0.00032225735124036,1.48208288842258,FALSE,"Negative DD"
0.1,-4,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.908223945157017,0.00325242933569187,1.52959086992036,FALSE,"Negative DD"
0.3,-4,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.942695044450036,0.0134200677929968,1.47209070819348,FALSE,"Negative DD"
0.5,-4,100,0.2,0.01,0.1,20,TRUE,-0.00655770473131347,-11.9470837354298,0.928957327238642,0.0305607264893205,1.4364232137996,TRUE,"Negative DD"
0.7,-4,100,0.2,0.01,0.1,20,TRUE,0.00407081241366413,0.999999999470555,0.926095884245453,0.0617656789231544,1.41841377563768,TRUE,"Negative DD"
0.9,-4,100,0.2,0.01,0.1,20,TRUE,-0.0342291033088333,-0.0966681962346126,0.858646037909786,0.171378988074849,1.52827500450449,TRUE,"Negative DD"
0.99,-4,100,0.2,0.01,0.1,20,TRUE,-0.0164044445996056,0.871857845279494,0.884494759153536,0.496354624801489,1.49442589231916,TRUE,"Negative DD"
0.01,-1,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.919093229318906,0.00151955413819394,1.48449013775904,FALSE,"Negative DD"
0.1,-1,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.950593560929905,0.016927420495366,1.55766433774959,FALSE,"Negative DD"
0.3,-1,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.899814112167658,0.0576945667518245,1.47453021640195,FALSE,"Negative DD"
0.5,-1,100,0.2,0.01,0.1,20,TRUE,-0.014924431457472,-12.4474412234449,0.953273583351328,0.123587632165829,1.51452345675958,TRUE,"Negative DD"
0.7,-1,100,0.2,0.01,0.1,20,TRUE,-0.0231287394697456,0.882990190480089,0.950112193812566,0.240354018969713,1.52223099075094,TRUE,"Negative DD"
0.9,-1,100,0.2,0.01,0.1,20,TRUE,-0.0180129596340878,0.707315309230736,0.864337110769335,0.512717165609862,1.60533569204407,TRUE,"Negative DD"
0.99,-1,100,0.2,0.01,0.1,20,TRUE,-0.0179870990950102,0.92660667147314,0.942888231275409,0.89971438372737,1.48953544602447,TRUE,"Negative DD"
0.01,-0.4,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.88224953895399,0.00584672070205641,1.48241333075014,FALSE,"Negative DD"
0.1,-0.4,100,0.2,0.01,0.1,20,TRUE,-0.00622374754592251,0.124703606577161,0.881615534048843,0.0644217160294752,1.48082920654498,TRUE,"Negative DD"
0.3,-0.4,100,0.2,0.01,0.1,20,TRUE,-0.00986617253769226,-0.446184560382118,0.934897657783458,0.212572924318624,1.51469914772457,TRUE,"Negative DD"
0.5,-0.4,100,0.2,0.01,0.1,20,TRUE,-0.039433664450965,0.474203757156781,0.882177066245083,0.380463241972875,1.51790524478718,TRUE,"Negative DD"
0.7,-0.4,100,0.2,0.01,0.1,20,TRUE,-0.0401310520891341,0.580006831390248,0.920081302428363,0.590582814148727,1.59185225212221,TRUE,"Negative DD"
0.9,-0.4,100,0.2,0.01,0.1,20,TRUE,-0.044668521848548,0.806035900667906,0.896720363146568,0.83959663375233,1.42957095320339,TRUE,"Negative DD"
0.99,-0.4,100,0.2,0.01,0.1,20,TRUE,-0.010493657733333,0.874287435107778,0.885154083429527,0.984018725753537,1.53763462885592,TRUE,"Negative DD"
0.01,0,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.883183532978309,0.01,1.48812690217613,FALSE,"Constant death"
0.1,0,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.939410309363768,0.1,1.55240774184445,FALSE,"Constant death"
0.3,0,100,0.2,0.01,0.1,20,TRUE,-0.0177366079512121,0.643788403781344,0.877540369852269,0.3,1.60871053105736,TRUE,"Constant death"
0.5,0,100,0.2,0.01,0.1,20,TRUE,-0.0166674995254217,0.924705506651724,0.971088094894877,0.5,1.48643855905259,TRUE,"Constant death"
0.7,0,100,0.2,0.01,0.1,20,TRUE,-0.0453154211561277,0.795084269819757,0.921312293120773,0.7,1.52381522556426,TRUE,"Constant death"
0.9,0,100,0.2,0.01,0.1,20,TRUE,-0.0412266918420003,0.796110727049051,0.869247940964916,0.9,1.4990283247085,TRUE,"Constant death"
0.99,0,100,0.2,0.01,0.1,20,TRUE,0,0.877359309751681,0.877359309751681,0.99,1.53376574780485,TRUE,"Constant death"
0.01,0.4,100,0.2,0.01,0.1,20,TRUE,NA,NA,0.891421607692507,0.0159562295824522,1.55177518596677,FALSE,"Positive DD"
0.1,0.4,100,0.2,0.01,0.1,20,TRUE,-0.0105070227067544,0.635981580323836,0.894646330070038,0.159093662848233,1.47334439007108,TRUE,"Positive DD"
0.3,0.4,100,0.2,0.01,0.1,20,TRUE,-0.0326592499073837,-0.0723400947587146,0.924726312711223,0.409202875678265,1.50618336689054,TRUE,"Positive DD"
0.5,0.4,100,0.2,0.01,0.1,20,TRUE,-0.0310007684381498,0.819209620471636,0.933829672834844,0.610351315628167,1.56434090738082,TRUE,"Positive DD"
0.7,0.4,100,0.2,0.01,0.1,20,TRUE,-0.0442209532583259,0.876941412729477,0.929185622113546,0.790963153651054,1.4880133947494,TRUE,"Positive DD"
0.9,0.4,100,0.2,0.01,0.1,20,TRUE,-0.0154348788470173,0.914939983051178,0.93263586098054,0.935082999369928,1.50029421510772,TRUE,"Positive DD"
0.99,0.4,100,0.2,0.01,0.1,20,TRUE,-0.00951674264952629,0.895366814356642,0.904189706252995,0.993630516892582,1.5303161042305,TRUE,"Positive DD"
0.01,1,100,0.2,0.01,0.1,20,TRUE,-0.00609766531443265,0.124703606577161,0.880224402733605,0.112310902524418,1.52827500450449,TRUE,"Positive DD"
0.1,1,100,0.2,0.01,0.1,20,TRUE,-0.0215408456525997,0.643788403781344,0.873405794942585,0.506508230916729,1.48746952341273,TRUE,"Positive DD"
0.3,1,100,0.2,0.01,0.1,20,TRUE,-0.0403954611448909,0.861998122831441,0.924705506652796,0.763685278931103,1.50029421510772,TRUE,"Positive DD"
0.5,1,100,0.2,0.01,0.1,20,TRUE,-0.0452762670949114,0.843127082748587,0.905834638204917,0.883042494146283,1.45165116093959,TRUE,"Positive DD"
0.7,1,100,0.2,0.01,0.1,20,TRUE,-0.0107877845964574,0.922987041089761,0.933112240481019,0.943944033551281,1.45795015108262,TRUE,"Positive DD"
0.9,1,100,0.2,0.01,0.1,20,TRUE,-0.00472714415937601,0.8851296560548,0.890094373852794,0.98387589543948,1.50455210552473,TRUE,"Positive DD"
0.99,1,100,0.2,0.01,0.1,20,TRUE,0,0.961392675126115,0.961392675126115,0.998496458259117,1.50918757542995,TRUE,"Positive DD"
0.01,4,100,0.2,0.01,0.1,20,TRUE,-0.0338242942676965,0.55542352051084,0.909831790656511,0.471683310832848,1.50869648851502,TRUE,"Positive DD"
0.1,4,100,0.2,0.01,0.1,20,TRUE,-0.0233843426957277,0.850761684511751,0.866262045855027,0.834771181373696,1.47655910760635,TRUE,"Positive DD"
0.3,4,100,0.2,0.01,0.1,20,TRUE,-0.0377848701185205,0.907104785806277,0.940211350887141,0.946042413999564,1.52137571735579,TRUE,"Positive DD"
0.5,4,100,0.2,0.01,0.1,20,TRUE,-0.00375355564593811,0.950593560929905,0.952823579176719,0.974097914689219,1.55036664211844,TRUE,"Positive DD"
0.7,4,100,0.2,0.01,0.1,20,TRUE,-0.00283897745225639,0.937996267052559,0.940612085543301,0.986882678033032,1.4776022804881,TRUE,"Positive DD"
0.9,4,100,0.2,0.01,0.1,20,TRUE,-0.0046917200796069,0.87179748314197,0.876968882870284,0.996657127964762,1.52482536093014,TRUE,"Positive DD"
0.99,4,100,0.2,0.01,0.1,20,TRUE,0,0.897405981717657,0.897405981717657,0.99965961259459,1.43536742655374,TRUE,"Positive DD"
0.01,-4,1000,0.2,0.01,0.1,200,TRUE,NA,NA,0.914660890836645,0.00030148918040618,1.50746403919236,FALSE,"Negative DD"
0.1,-4,1000,0.2,0.01,0.1,200,TRUE,-0.00127672127512298,-12.4474412234449,0.927438787605897,0.00344942653079294,1.49354884477584,TRUE,"Negative DD"
0.3,-4,1000,0.2,0.01,0.1,200,TRUE,-0.000592097659496997,0.767473408328846,0.907604389665471,0.0127632353362235,1.4830669530837,TRUE,"Negative DD"
0.5,-4,1000,0.2,0.01,0.1,200,TRUE,-0.000558809050043931,0.939602507370733,0.921229009934244,0.0276477739476697,1.4927248605657,TRUE,"Negative DD"
0.7,-4,1000,0.2,0.01,0.1,200,TRUE,-0.00206788154981747,0.736027758700888,0.926503662623969,0.0566374819551531,1.52084884195135,TRUE,"Negative DD"
0.9,-4,1000,0.2,0.01,0.1,200,TRUE,-0.00525801749097985,0.903153607992832,0.920328327346785,0.15478955855682,1.48957035787945,TRUE,"Negative DD"
0.99,-4,1000,0.2,0.01,0.1,200,TRUE,-0.016835792292212,0.878989012950747,0.921236203368598,0.473339253071957,1.49596392852799,TRUE,"Negative DD"
0.01,-1,1000,0.2,0.01,0.1,200,TRUE,NA,NA,0.906647871849717,0.0014836677979692,1.49138358885441,FALSE,"Negative DD"
0.1,-1,1000,0.2,0.01,0.1,200,TRUE,-0.000151066164884901,0.943892426038389,0.91709205556006,0.0161372561153344,1.48866999415298,TRUE,"Negative DD"
0.3,-1,1000,0.2,0.01,0.1,200,TRUE,-0.0035759653598268,0.867105530999874,0.925351744502611,0.0574061898007438,1.49247546667004,TRUE,"Negative DD"
0.5,-1,1000,0.2,0.01,0.1,200,TRUE,-0.0102177651911739,0.657819026625151,0.907134383066912,0.122679958626697,1.50792800893603,TRUE,"Negative DD"
0.7,-1,1000,0.2,0.01,0.1,200,TRUE,-0.01709297498231,0.716013538792435,0.910298973234684,0.234436180530328,1.49509855537335,TRUE,"Negative DD"
0.9,-1,1000,0.2,0.01,0.1,200,TRUE,-0.0286926796266372,0.765124096592482,0.890664934168051,0.499899598682432,1.49487419093955,TRUE,"Negative DD"
0.99,-1,1000,0.2,0.01,0.1,200,TRUE,-0.018119837593405,0.900429885385489,0.923236683289045,0.887891466732817,1.50553397281924,TRUE,"Negative DD"
0.01,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.00129972526206213,-12.4474412234449,0.92304908448289,0.00620322035579311,1.49386813633767,TRUE,"Negative DD"
0.1,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.00241104236740776,0.516111158431138,0.92255210788488,0.0648449897514677,1.50116878186315,TRUE,"Negative DD"
0.3,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0157678911417641,0.477311291328644,0.925599726767599,0.209659923733231,1.52187773925078,TRUE,"Negative DD"
0.5,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0290934896147116,0.584005312287679,0.925689541392586,0.379796266710091,1.50794669762537,TRUE,"Negative DD"
0.7,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0303692462211972,0.787746326710935,0.928555866716214,0.586991930315017,1.50583165978702,TRUE,"Negative DD"
0.9,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0330832960070543,0.878015296447293,0.92181830432438,0.845322774330189,1.49921035447728,TRUE,"Negative DD"
0.99,-0.4,1000,0.2,0.01,0.1,200,TRUE,-0.00546929457450621,0.91863156950914,0.923504559732082,0.983547792864445,1.49571965536529,TRUE,"Negative DD"
0.01,0,1000,0.2,0.01,0.1,200,TRUE,-0.00160507482722781,-0.55804922503731,0.915975339635714,0.01,1.49589499669569,TRUE,"Constant death"
0.1,0,1000,0.2,0.01,0.1,200,TRUE,-0.0058024157237485,0.673654441772546,0.922795512569178,0.1,1.49898891469423,TRUE,"Constant death"
0.3,0,1000,0.2,0.01,0.1,200,TRUE,-0.0250937697742991,0.576080134941447,0.913388384874441,0.3,1.49456204477277,TRUE,"Constant death"
0.5,0,1000,0.2,0.01,0.1,200,TRUE,-0.0320946731482102,0.723931222505017,0.930566324636692,0.5,1.4866971318507,TRUE,"Constant death"
0.7,0,1000,0.2,0.01,0.1,200,TRUE,-0.0470613262697174,0.790290973662568,0.92270411872553,0.7,1.52133843924057,TRUE,"Constant death"
0.9,0,1000,0.2,0.01,0.1,200,TRUE,-0.0319227119342328,0.868839787419519,0.909995364825796,0.9,1.51107393627016,TRUE,"Constant death"
0.99,0,1000,0.2,0.01,0.1,200,TRUE,-0.00414305022659839,0.918227848690682,0.921789143471688,0.99,1.49383434488599,TRUE,"Constant death"
0.01,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.00092066168414829,-0.446184560382118,0.910075914054437,0.0166742233010688,1.47653603812781,TRUE,"Positive DD"
0.1,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0130686071499515,0.241510416720158,0.918285134679976,0.155926185730314,1.51759810920945,TRUE,"Positive DD"
0.3,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0289410863460517,0.574550118772277,0.907469482328025,0.415367729988932,1.48377105012253,TRUE,"Positive DD"
0.5,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0467364693632738,0.648861708088408,0.910757940774056,0.623793875596618,1.48073420136834,TRUE,"Positive DD"
0.7,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.039180783295076,0.84984709973172,0.92452864484997,0.793446619630702,1.47742515215076,TRUE,"Positive DD"
0.9,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.0226406340121063,0.877255309502072,0.9063857256564,0.935441143754648,1.51052710444105,TRUE,"Positive DD"
0.99,0.4,1000,0.2,0.01,0.1,200,TRUE,-0.00263739255381767,0.914706437417496,0.916953606467686,0.993818390798054,1.49809829763004,TRUE,"Positive DD"
0.01,1,1000,0.2,0.01,0.1,200,TRUE,-0.00670827364293728,-0.19387499653206,0.922372350223378,0.10390534868063,1.49930533371755,TRUE,"Positive DD"
0.1,1,1000,0.2,0.01,0.1,200,TRUE,-0.0314141691666704,0.530812781366355,0.92301661575197,0.494831106187025,1.50250961264646,TRUE,"Positive DD"
0.3,1,1000,0.2,0.01,0.1,200,TRUE,-0.0522519693081368,0.806938254008561,0.916425828755344,0.765119064247116,1.49826239365416,TRUE,"Positive DD"
0.5,1,1000,0.2,0.01,0.1,200,TRUE,-0.0336705476896446,0.875119615439892,0.919573928272938,0.885058276390652,1.47709714184216,TRUE,"Positive DD"
0.7,1,1000,0.2,0.01,0.1,200,TRUE,-0.0202761507711134,0.896146872885095,0.919003919412887,0.941902032879677,1.48500321860859,TRUE,"Positive DD"
0.9,1,1000,0.2,0.01,0.1,200,TRUE,-0.00670304510919206,0.913367916936053,0.91937876589259,0.983878573543131,1.4996163204258,TRUE,"Positive DD"
0.99,1,1000,0.2,0.01,0.1,200,TRUE,-0.000397695232456496,0.921593356455831,0.921931231331818,0.998507167152573,1.50963068298426,TRUE,"Positive DD"
0.01,4,1000,0.2,0.01,0.1,200,TRUE,-0.0323457819228942,0.76595902877154,0.932409478626053,0.499205269632505,1.51512764647332,TRUE,"Positive DD"
0.1,4,1000,0.2,0.01,0.1,200,TRUE,-0.0399631308119125,0.854892290678912,0.919339353532942,0.844619070290964,1.52546510643714,TRUE,"Positive DD"
0.3,4,1000,0.2,0.01,0.1,200,TRUE,-0.0184763118466616,0.913719233373187,0.930945403969277,0.940562310653952,1.50576856813289,TRUE,"Positive DD"
0.5,4,1000,0.2,0.01,0.1,200,TRUE,-0.00979718658569895,0.921847230776869,0.930417900988297,0.971261697228606,1.48986063571954,TRUE,"Positive DD"
0.7,4,1000,0.2,0.01,0.1,200,TRUE,-0.00284139902614898,0.906943990796188,0.909688008912711,0.987173020469583,1.48531066360449,TRUE,"Positive DD"
0.9,4,1000,0.2,0.01,0.1,200,TRUE,-0.00224689047861002,0.903598340737068,0.905679345101879,0.996623545383831,1.50994596973887,TRUE,"Positive DD"
0.99,4,1000,0.2,0.01,0.1,200,TRUE,0,0.920892085716142,0.920892085716142,0.999677380224491,1.49598470866028,TRUE,"Positive DD"
0.01,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.510242348501626,2.70043324529167e-08,2.97942300604228,FALSE,"Negative DD"
0.1,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.436650267727333,3.08219068646296e-07,2.97310413295863,FALSE,"Negative DD"
0.3,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.502041083284215,1.17643732824777e-06,2.97749991430239,FALSE,"Negative DD"
0.5,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.490119091089662,1.36173710550714e-06,2.98512330806872,FALSE,"Negative DD"
0.7,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.536868252782648,5.9559224644093e-06,2.9715104990288,FALSE,"Negative DD"
0.9,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.524037102867552,6.2602195248319e-06,2.98968166491979,FALSE,"Negative DD"
0.99,-4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.463391602583008,0.000512582078081845,2.95800800176549,FALSE,"Negative DD"
0.01,-1,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.486185627588825,8.70932167842614e-06,2.98756787464994,FALSE,"Negative DD"
0.1,-1,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.434208499274344,8.99737068639089e-05,2.98917080895877,FALSE,"Negative DD"
0.3,-1,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.359336518872662,0.000612634715944224,2.97390541473851,FALSE,"Negative DD"
0.5,-1,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.44663162611016,0.0020348967908659,2.95191441735676,FALSE,"Negative DD"
0.7,-1,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.5513798551174,0.0031272195814423,2.97022638546821,FALSE,"Negative DD"
0.9,-1,100,0.05,0.1,0.1,5,TRUE,-0.00304794726948372,-11.9470837354298,0.500092423832018,0.0217806504626321,2.93084231422519,TRUE,"Negative DD"
0.99,-1,100,0.05,0.1,0.1,5,TRUE,-0.00618297874666698,-12.4474412234449,0.567616429119608,0.0754379453024242,2.98680391742937,TRUE,"Negative DD"
0.01,-0.4,100,0.05,0.1,0.1,5,TRUE,NA,NA,0.449374244440356,0.00195029851924561,2.9941762360902,FALSE,"Negative DD"
0.1,-0.4,100,0.05,0.1,0.1,5,TRUE,-0.00270505320166681,-11.9470837354298,0.514210544422176,0.0209627225716404,2.98968166491979,TRUE,"Negative DD"
0.3,-0.4,100,0.05,0.1,0.1,5,TRUE,-0.01412534168954,-0.7300044747907,0.406941745031234,0.0722240281392165,2.93890792330259,TRUE,"Negative DD"
0.5,-0.4,100,0.05,0.1,0.1,5,TRUE,-0.0370022145809677,-0.628870560725931,0.431047241284254,0.160797882874963,2.98795811867619,TRUE,"Negative DD"
0.7,-0.4,100,0.05,0.1,0.1,5,TRUE,-0.0467224642162445,-0.276337044408477,0.360754316413801,0.292611997467467,2.95513025427507,TRUE,"Negative DD"
0.9,-0.4,100,0.05,0.1,0.1,5,TRUE,-0.0849407947057972,0.27985802066524,0.525773401740356,0.593276117493931,2.92171943734244,TRUE,"Negative DD"
0.99,-0.4,100,0.05,0.1,0.1,5,TRUE,-0.0130571187539041,0.465857704190258,0.485033989130412,0.945931149055887,2.98083066311898,TRUE,"Negative DD"
0.01,0,100,0.05,0.1,0.1,5,TRUE,-0.00117156654702705,0.124703606577161,0.450941439881745,0.01,2.97057200424147,TRUE,"Constant death"
0.1,0,100,0.05,0.1,0.1,5,TRUE,-0.0232108233253069,-0.6916771123164,0.466290486944571,0.1,2.98881398460007,TRUE,"Constant death"
0.3,0,100,0.05,0.1,0.1,5,TRUE,-0.0207673492959927,-0.862370739127074,0.377571245436202,0.3,2.97458015441816,TRUE,"Constant death"
0.5,0,100,0.05,0.1,0.1,5,TRUE,-0.0956021000925305,-0.279131677623228,0.38876414545066,0.5,2.96288466287325,TRUE,"Constant death"
0.7,0,100,0.05,0.1,0.1,5,TRUE,-0.124459363228928,0.105695511172925,0.546978014923471,0.7,2.98872700916926,TRUE,"Constant death"
0.9,0,100,0.05,0.1,0.1,5,TRUE,-0.140826960936936,0.184373769213731,0.507232084473341,0.9,2.94710383398981,TRUE,"Constant death"
0.99,0,100,0.05,0.1,0.1,5,TRUE,-0.025676536739631,0.408654074969333,0.440428172477131,0.99,2.98607796381925,TRUE,"Constant death"
0.01,0.4,100,0.05,0.1,0.1,5,TRUE,-0.00524824350858565,0.078959286118086,0.512083372221423,0.0573025354080571,2.95562625748421,TRUE,"Positive DD"
0.1,0.4,100,0.05,0.1,0.1,5,TRUE,-0.0592276517062011,-0.192280836242903,0.493685462432418,0.371957829799779,2.98756787464994,TRUE,"Positive DD"
0.3,0.4,100,0.05,0.1,0.1,5,TRUE,-0.109888257678455,0.234955556776398,0.561831791298861,0.695819255201532,2.98083066311898,TRUE,"Positive DD"
0.5,0.4,100,0.05,0.1,0.1,5,TRUE,-0.140099978394061,0.0741273823758253,0.51450926075229,0.840281214214903,2.98301647722542,TRUE,"Positive DD"
0.7,0.4,100,0.05,0.1,0.1,5,TRUE,-0.0842190183057133,0.322728388427685,0.442326546719995,0.926604052746391,2.95484337877765,TRUE,"Positive DD"
0.9,0.4,100,0.05,0.1,0.1,5,TRUE,-0.046236748960821,0.412414925545391,0.474543490412472,0.979189002970921,2.98162377174294,TRUE,"Positive DD"
0.99,0.4,100,0.05,0.1,0.1,5,TRUE,0,0.493574725482806,0.493574725482806,0.998065846892791,2.98154045576589,TRUE,"Positive DD"
0.01,1,100,0.05,0.1,0.1,5,TRUE,-0.117825528639971,0.341951852720251,0.557197551460914,0.921373390029896,2.98441820325631,TRUE,"Positive DD"
0.1,1,100,0.05,0.1,0.1,5,TRUE,-0.026469226322537,0.454817447919009,0.488549261633551,0.974968105076674,2.93263167142315,TRUE,"Positive DD"
0.3,1,100,0.05,0.1,0.1,5,TRUE,0,0.491379517202758,0.491379517202758,0.998404452514212,2.99377636571621,TRUE,"Positive DD"
0.5,1,100,0.05,0.1,0.1,5,TRUE,0,0.507292560594709,0.507292560594709,0.999088999929434,2.98497298863286,TRUE,"Positive DD"
0.7,1,100,0.05,0.1,0.1,5,TRUE,0,0.46018114023533,0.46018114023533,0.999502491675931,2.97547102448803,TRUE,"Positive DD"
0.9,1,100,0.05,0.1,0.1,5,TRUE,0,0.41467001275974,0.41467001275974,0.999898129219229,2.98331516711869,TRUE,"Positive DD"
0.99,1,100,0.05,0.1,0.1,5,TRUE,0,0.438578962836142,0.438578962836142,0.99998774673908,2.97590628037255,TRUE,"Positive DD"
0.01,4,100,0.05,0.1,0.1,5,TRUE,0,0.473269433724387,0.473269433724387,0.999936675834457,2.98670507878144,TRUE,"Positive DD"
0.1,4,100,0.05,0.1,0.1,5,TRUE,0,0.441423776269443,0.441423776269443,0.9998812327464,2.93472593139661,TRUE,"Positive DD"
0.3,4,100,0.05,0.1,0.1,5,TRUE,0,0.613857029952833,0.613857029952833,0.999975658566361,2.94623990176091,TRUE,"Positive DD"
0.5,4,100,0.05,0.1,0.1,5,TRUE,0,0.494247408524884,0.494247408524884,0.999989351385826,2.96267831987164,TRUE,"Positive DD"
0.7,4,100,0.05,0.1,0.1,5,TRUE,0,0.544239504952501,0.544239504952501,0.999981971671161,2.92437496209197,TRUE,"Positive DD"
